Instance,Algorithm,Makespan,ScenarioID
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GASPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GALPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GASRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GALRPT,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GAMIX,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,GA,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
la10,TS,958,2
